student_id,school,major,year,age,gender,seed_keywords
UIUC_ENG_000478,UIUC,Industrial Engineering,3,20,F,"['supply chain', 'simulation', 'optimization', 'analytics']"
UIUC_ENG_000479,UIUC,Physics,2,19,M,"['programming', 'data analysis', 'experiments', 'team projects']"
UIUC_ENG_000480,UIUC,Mechanical Engineering,1,18,F,"['dynamics', 'manufacturing', 'thermodynamics', 'robotics']"
UIUC_ENG_000481,UIUC,Systems Engineering & Design,4,22,F,"['team projects', 'data analysis', 'programming', 'experiments']"
UIUC_ENG_000482,UIUC,Mechanical Engineering,4,22,M,"['dynamics', 'materials', 'controls', 'thermodynamics']"
UIUC_ENG_000483,UIUC,Mechanical Engineering,2,20,M,"['materials', 'dynamics', 'controls', 'thermodynamics']"
UIUC_ENG_000484,UIUC,Engineering Undeclared,4,22,F,"['programming', 'experiments', 'team projects', 'data analysis']"
UIUC_ENG_000485,UIUC,Aerospace Engineering,4,21,M,"['team projects', 'experiments', 'design', 'programming']"
UIUC_ENG_000486,UIUC,Mechanical Engineering,4,21,M,"['materials', 'dynamics', 'controls', 'robotics']"
UIUC_ENG_000487,UIUC,Engineering Undeclared,4,22,M,"['data analysis', 'modeling', 'design', 'experiments']"
UIUC_ENG_000488,UIUC,Electrical Engineering,4,21,F,"['embedded', 'signals', 'communications', 'control']"
UIUC_ENG_000489,UIUC,Civil Engineering,4,22,F,"['geotech', 'risk', 'structures', 'transportation']"
UIUC_ENG_000490,UIUC,Electrical Engineering,2,19,M,"['power', 'signals', 'control', 'embedded']"
UIUC_ENG_000491,UIUC,Physics,4,21,M,"['experiments', 'team projects', 'design', 'modeling']"
UIUC_ENG_000492,UIUC,Bioengineering,3,20,M,"['modeling', 'devices', 'biomechanics', 'data']"
UIUC_ENG_000493,UIUC,Materials Science & Engr,4,21,M,"['polymers', 'nanomaterials', 'metals', 'characterization']"
UIUC_ENG_000494,UIUC,Civil Engineering,4,21,M,"['transportation', 'water', 'sustainability', 'geotech']"
UIUC_ENG_000495,UIUC,Industrial Engineering,4,21,M,"['simulation', 'optimization', 'supply chain', 'quality']"
UIUC_ENG_000496,UIUC,Environmental Engineering,3,20,M,"['data analysis', 'programming', 'team projects', 'design']"
UIUC_ENG_000497,UIUC,Materials Science & Engr,1,19,M,"['processing', 'characterization', 'nanomaterials', 'polymers']"
UIUC_ENG_000498,UIUC,Engineering Mechanics,2,19,M,"['experiments', 'team projects', 'design', 'data analysis']"
UIUC_ENG_000499,UIUC,Computer Science & Physics,4,21,F,"['experiments', 'design', 'data analysis', 'team projects']"
UIUC_ENG_000500,UIUC,Engineering Undeclared,4,22,M,"['team projects', 'modeling', 'experiments', 'programming']"
UIUC_ENG_000501,UIUC,Bioengineering,1,18,F,"['imaging', 'devices', 'biomechanics', 'modeling']"
UIUC_ENG_000502,UIUC,Electrical Engineering,2,19,F,"['embedded', 'signals', 'control', 'circuits']"
UIUC_ENG_000503,UIUC,Civil Engineering,4,21,Unknown,"['geotech', 'transportation', 'risk', 'water']"
UIUC_ENG_000504,UIUC,Mechanical Engineering,2,19,M,"['controls', 'thermodynamics', 'robotics', 'dynamics']"
UIUC_ENG_000505,UIUC,Aerospace Engineering,2,20,M,"['team projects', 'programming', 'modeling', 'design']"
UIUC_ENG_000506,UIUC,Engineering Mechanics,1,19,NB,"['experiments', 'design', 'data analysis', 'modeling']"
UIUC_ENG_000507,UIUC,Electrical Engineering,4,21,F,"['signals', 'circuits', 'communications', 'embedded']"
UIUC_ENG_000508,UIUC,Computer Science,4,22,F,"['machine learning', 'NLP', 'algorithms', 'systems']"
UIUC_ENG_000509,UIUC,Computer Engineering,4,21,F,"['IoT', 'computer vision', 'architecture', 'systems']"
UIUC_ENG_000510,UIUC,Engineering Undeclared,3,20,M,"['programming', 'team projects', 'design', 'modeling']"
UIUC_ENG_000511,UIUC,Mechanical Engineering,2,20,F,"['dynamics', 'robotics', 'controls', 'manufacturing']"
UIUC_ENG_000512,UIUC,Computer Science,4,22,F,"['systems', 'AI', 'data', 'NLP']"
UIUC_ENG_000513,UIUC,Computer Science & Bioengineering,4,21,M,"['design', 'programming', 'experiments', 'data analysis']"
UIUC_ENG_000514,UIUC,Civil Engineering,3,20,F,"['sustainability', 'water', 'transportation', 'risk']"
UIUC_ENG_000515,UIUC,Civil Engineering,4,21,M,"['sustainability', 'structures', 'risk', 'geotech']"
UIUC_ENG_000516,UIUC,Electrical Engineering,4,21,F,"['control', 'signals', 'embedded', 'communications']"
UIUC_ENG_000517,UIUC,Computer Engineering,4,21,M,"['systems', 'IoT', 'embedded', 'hardware']"
UIUC_ENG_000518,UIUC,Industrial Engineering,3,20,M,"['analytics', 'simulation', 'quality', 'optimization']"
UIUC_ENG_000519,UIUC,Aerospace Engineering,2,20,M,"['data analysis', 'experiments', 'team projects', 'modeling']"
UIUC_ENG_000520,UIUC,Materials Science & Engr,2,19,F,"['characterization', 'metals', 'polymers', 'manufacturing']"
UIUC_ENG_000521,UIUC,Computer Science,4,21,F,"['systems', 'AI', 'algorithms', 'data']"
UIUC_ENG_000522,UIUC,Engineering Undeclared,4,22,F,"['team projects', 'programming', 'modeling', 'data analysis']"
UIUC_ENG_000523,UIUC,Materials Science & Engr,3,20,F,"['polymers', 'manufacturing', 'nanomaterials', 'processing']"
UIUC_ENG_000524,UIUC,Computer Science & Bioengineering,1,18,M,"['data analysis', 'programming', 'experiments', 'design']"
UIUC_ENG_000525,UIUC,Aerospace Engineering,1,18,F,"['modeling', 'experiments', 'data analysis', 'design']"
UIUC_ENG_000526,UIUC,Bioengineering,4,21,F,"['devices', 'biomaterials', 'biomechanics', 'imaging']"
UIUC_ENG_000527,UIUC,Agricultural & Biological Engr,4,22,F,"['team projects', 'experiments', 'modeling', 'design']"
UIUC_ENG_000528,UIUC,Mechanical Engineering,3,20,M,"['robotics', 'thermodynamics', 'controls', 'dynamics']"
UIUC_ENG_000529,UIUC,Materials Science & Engr,4,22,M,"['polymers', 'nanomaterials', 'characterization', 'manufacturing']"
UIUC_ENG_000530,UIUC,"Nuclear, Plasma, Radiological Engr",3,20,M,"['data analysis', 'design', 'programming', 'team projects']"
UIUC_ENG_000531,UIUC,Bioengineering,4,22,M,"['biomaterials', 'imaging', 'modeling', 'biomechanics']"
UIUC_ENG_000532,UIUC,Materials Science & Engr,4,23,F,"['manufacturing', 'processing', 'nanomaterials', 'polymers']"
UIUC_ENG_000533,UIUC,Electrical Engineering,2,19,F,"['communications', 'signals', 'control', 'embedded']"
UIUC_ENG_000534,UIUC,Mechanical Engineering,4,21,F,"['manufacturing', 'dynamics', 'thermodynamics', 'materials']"
UIUC_ENG_000535,UIUC,Electrical Engineering,4,22,M,"['signals', 'power', 'embedded', 'control']"
UIUC_ENG_000536,UIUC,"Nuclear, Plasma, Radiological Engr",4,21,F,"['team projects', 'design', 'programming', 'experiments']"
UIUC_ENG_000537,UIUC,Computer Engineering,4,22,F,"['architecture', 'computer vision', 'IoT', 'embedded']"
UIUC_ENG_000538,UIUC,"Nuclear, Plasma, Radiological Engr",2,19,M,"['team projects', 'data analysis', 'experiments', 'design']"
UIUC_ENG_000539,UIUC,Mechanical Engineering,3,20,M,"['controls', 'robotics', 'thermodynamics', 'dynamics']"
UIUC_ENG_000540,UIUC,Aerospace Engineering,4,21,F,"['data analysis', 'design', 'modeling', 'experiments']"
UIUC_ENG_000541,UIUC,Electrical Engineering,2,19,M,"['control', 'circuits', 'power', 'communications']"
UIUC_ENG_000542,UIUC,Computer Engineering,4,21,F,"['IoT', 'embedded', 'systems', 'hardware']"
UIUC_ENG_000543,UIUC,Civil Engineering,2,20,F,"['geotech', 'sustainability', 'structures', 'transportation']"
UIUC_ENG_000544,UIUC,Systems Engineering & Design,4,21,F,"['modeling', 'data analysis', 'programming', 'experiments']"
UIUC_ENG_000545,UIUC,Industrial Engineering,3,21,M,"['quality', 'optimization', 'simulation', 'supply chain']"
UIUC_ENG_000546,UIUC,Computer Engineering,1,18,F,"['architecture', 'computer vision', 'embedded', 'systems']"
UIUC_ENG_000547,UIUC,Industrial Engineering,3,20,M,"['operations', 'supply chain', 'simulation', 'optimization']"
UIUC_ENG_000548,UIUC,Systems Engineering & Design,4,21,M,"['programming', 'team projects', 'design', 'data analysis']"
UIUC_ENG_000549,UIUC,Aerospace Engineering,4,22,M,"['experiments', 'team projects', 'programming', 'modeling']"
UIUC_ENG_000550,UIUC,Civil Engineering,3,20,F,"['sustainability', 'risk', 'geotech', 'transportation']"
UIUC_ENG_000551,UIUC,Electrical Engineering,1,19,F,"['communications', 'power', 'signals', 'embedded']"
UIUC_ENG_000552,UIUC,Aerospace Engineering,4,21,M,"['design', 'modeling', 'team projects', 'programming']"
UIUC_ENG_000553,UIUC,Bioengineering,3,21,F,"['biomechanics', 'imaging', 'biomaterials', 'modeling']"
UIUC_ENG_000554,UIUC,Systems Engineering & Design,2,19,M,"['data analysis', 'team projects', 'modeling', 'design']"
UIUC_ENG_000555,UIUC,Computer Engineering,4,22,F,"['IoT', 'computer vision', 'hardware', 'systems']"
UIUC_ENG_000556,UIUC,Mechanical Engineering,2,19,M,"['materials', 'robotics', 'manufacturing', 'controls']"
UIUC_ENG_000557,UIUC,Engineering Undeclared,1,19,M,"['experiments', 'design', 'modeling', 'data analysis']"
UIUC_ENG_000558,UIUC,Computer Science,3,20,M,"['algorithms', 'machine learning', 'NLP', 'AI']"
UIUC_ENG_000559,UIUC,Electrical Engineering,4,21,M,"['embedded', 'power', 'signals', 'circuits']"
UIUC_ENG_000560,UIUC,Computer Engineering,3,20,F,"['IoT', 'hardware', 'architecture', 'embedded']"
UIUC_ENG_000561,UIUC,Materials Science & Engr,4,21,F,"['manufacturing', 'metals', 'characterization', 'polymers']"
UIUC_ENG_000562,UIUC,Engineering Undeclared,2,19,F,"['modeling', 'programming', 'data analysis', 'team projects']"
UIUC_ENG_000563,UIUC,Electrical Engineering,4,22,M,"['circuits', 'power', 'embedded', 'control']"
UIUC_ENG_000564,UIUC,Materials Science & Engr,1,18,F,"['nanomaterials', 'polymers', 'processing', 'metals']"
UIUC_ENG_000565,UIUC,Computer Science,2,20,F,"['data', 'AI', 'machine learning', 'algorithms']"
UIUC_ENG_000566,UIUC,Electrical Engineering,2,19,F,"['circuits', 'embedded', 'signals', 'control']"
UIUC_ENG_000567,UIUC,Electrical Engineering,1,19,F,"['signals', 'communications', 'control', 'embedded']"
UIUC_ENG_000568,UIUC,Materials Science & Engr,3,21,M,"['manufacturing', 'processing', 'metals', 'nanomaterials']"
UIUC_ENG_000569,UIUC,Computer Engineering,4,21,M,"['IoT', 'embedded', 'systems', 'computer vision']"
UIUC_ENG_000570,UIUC,Computer Science,4,23,M,"['systems', 'AI', 'machine learning', 'algorithms']"
UIUC_ENG_000571,UIUC,Aerospace Engineering,4,22,M,"['programming', 'design', 'modeling', 'experiments']"
UIUC_ENG_000572,UIUC,Bioengineering,1,18,M,"['modeling', 'data', 'devices', 'imaging']"
UIUC_ENG_000573,UIUC,Mechanical Engineering,4,21,M,"['controls', 'materials', 'thermodynamics', 'dynamics']"
UIUC_ENG_000574,UIUC,Computer Science,3,20,M,"['machine learning', 'systems', 'algorithms', 'data']"
UIUC_ENG_000575,UIUC,Computer Science,4,21,M,"['AI', 'systems', 'data', 'NLP']"
UIUC_ENG_000576,UIUC,Electrical Engineering,4,21,M,"['embedded', 'communications', 'control', 'power']"
UIUC_ENG_000577,UIUC,Environmental Engineering,2,19,M,"['experiments', 'design', 'team projects', 'data analysis']"
UIUC_ENG_000578,UIUC,Computer Engineering,3,20,M,"['hardware', 'architecture', 'systems', 'computer vision']"
UIUC_ENG_000579,UIUC,Systems Engineering & Design,4,21,M,"['modeling', 'data analysis', 'programming', 'team projects']"
UIUC_ENG_000580,UIUC,Physics,2,19,M,"['modeling', 'design', 'data analysis', 'team projects']"
UIUC_ENG_000581,UIUC,Physics,4,22,M,"['data analysis', 'modeling', 'team projects', 'experiments']"
UIUC_ENG_000582,UIUC,Engineering Undeclared,4,22,F,"['modeling', 'team projects', 'data analysis', 'experiments']"
UIUC_ENG_000583,UIUC,Engineering Undeclared,3,20,F,"['data analysis', 'experiments', 'programming', 'modeling']"
UIUC_ENG_000584,UIUC,Computer Science,3,20,M,"['machine learning', 'algorithms', 'NLP', 'data']"
UIUC_ENG_000585,UIUC,Mechanical Engineering,3,20,M,"['controls', 'materials', 'robotics', 'thermodynamics']"
UIUC_ENG_000586,UIUC,Aerospace Engineering,4,22,F,"['design', 'programming', 'experiments', 'modeling']"
UIUC_ENG_000587,UIUC,Civil Engineering,3,20,M,"['structures', 'sustainability', 'transportation', 'water']"
UIUC_ENG_000588,UIUC,Computer Science,3,20,F,"['algorithms', 'NLP', 'data', 'AI']"
UIUC_ENG_000589,UIUC,Civil Engineering,2,19,F,"['water', 'geotech', 'risk', 'structures']"
UIUC_ENG_000590,UIUC,Physics,4,21,M,"['design', 'experiments', 'programming', 'data analysis']"
UIUC_ENG_000591,UIUC,Bioengineering,4,22,M,"['biomaterials', 'modeling', 'devices', 'data']"
UIUC_ENG_000592,UIUC,Mechanical Engineering,4,22,M,"['dynamics', 'manufacturing', 'materials', 'controls']"
UIUC_ENG_000593,UIUC,Mechanical Engineering,4,21,F,"['dynamics', 'materials', 'controls', 'manufacturing']"
UIUC_ENG_000594,UIUC,Computer Engineering,4,22,M,"['embedded', 'computer vision', 'hardware', 'systems']"
UIUC_ENG_000595,UIUC,Computer Engineering,4,22,F,"['computer vision', 'embedded', 'architecture', 'systems']"
UIUC_ENG_000596,UIUC,Aerospace Engineering,2,19,M,"['team projects', 'experiments', 'design', 'programming']"
UIUC_ENG_000597,UIUC,Computer Science,2,20,M,"['data', 'systems', 'machine learning', 'NLP']"
UIUC_ENG_000598,UIUC,Physics,4,21,F,"['team projects', 'modeling', 'design', 'experiments']"
UIUC_ENG_000599,UIUC,Mechanical Engineering,3,20,M,"['thermodynamics', 'manufacturing', 'materials', 'robotics']"
UIUC_ENG_000600,UIUC,Systems Engineering & Design,3,20,M,"['design', 'team projects', 'experiments', 'data analysis']"
UIUC_ENG_000601,UIUC,Industrial Engineering,4,23,F,"['simulation', 'operations', 'analytics', 'quality']"
UIUC_ENG_000602,UIUC,Electrical Engineering,4,23,F,"['circuits', 'control', 'power', 'communications']"
UIUC_ENG_000603,UIUC,Bioengineering,3,20,F,"['modeling', 'biomaterials', 'data', 'imaging']"
UIUC_ENG_000604,UIUC,Physics,3,20,F,"['team projects', 'experiments', 'modeling', 'design']"
UIUC_ENG_000605,UIUC,Electrical Engineering,3,20,M,"['signals', 'power', 'circuits', 'communications']"
UIUC_ENG_000606,UIUC,Systems Engineering & Design,2,19,M,"['programming', 'data analysis', 'modeling', 'team projects']"
UIUC_ENG_000607,UIUC,Computer Science,2,20,M,"['NLP', 'data', 'AI', 'algorithms']"
UIUC_ENG_000608,UIUC,Civil Engineering,3,20,M,"['sustainability', 'water', 'risk', 'transportation']"
UIUC_ENG_000609,UIUC,Computer Science,4,21,M,"['systems', 'AI', 'NLP', 'machine learning']"
UIUC_ENG_000610,UIUC,Electrical Engineering,3,20,M,"['embedded', 'control', 'communications', 'power']"
UIUC_ENG_000611,UIUC,Mechanical Engineering,3,20,F,"['robotics', 'materials', 'dynamics', 'thermodynamics']"
UIUC_ENG_000612,UIUC,Engineering Undeclared,4,22,F,"['design', 'modeling', 'data analysis', 'programming']"
UIUC_ENG_000613,UIUC,Systems Engineering & Design,2,19,F,"['team projects', 'data analysis', 'modeling', 'experiments']"
UIUC_ENG_000614,UIUC,Computer Science,3,21,F,"['AI', 'systems', 'data', 'NLP']"
UIUC_ENG_000615,UIUC,Mechanical Engineering,2,19,M,"['manufacturing', 'dynamics', 'materials', 'controls']"
UIUC_ENG_000616,UIUC,Industrial Engineering,4,21,F,"['supply chain', 'simulation', 'analytics', 'operations']"
UIUC_ENG_000617,UIUC,Environmental Engineering,2,19,M,"['experiments', 'data analysis', 'modeling', 'programming']"
UIUC_ENG_000618,UIUC,Mechanical Engineering,3,20,F,"['controls', 'manufacturing', 'robotics', 'materials']"
UIUC_ENG_000619,UIUC,Computer Engineering,4,21,M,"['embedded', 'hardware', 'IoT', 'computer vision']"
UIUC_ENG_000620,UIUC,Electrical Engineering,4,22,F,"['power', 'communications', 'embedded', 'circuits']"
UIUC_ENG_000621,UIUC,Computer Engineering,4,22,F,"['IoT', 'computer vision', 'architecture', 'hardware']"
UIUC_ENG_000622,UIUC,Aerospace Engineering,4,21,M,"['modeling', 'experiments', 'team projects', 'programming']"
UIUC_ENG_000623,UIUC,Computer Engineering,4,21,M,"['IoT', 'hardware', 'computer vision', 'architecture']"
UIUC_ENG_000624,UIUC,Electrical Engineering,3,20,M,"['communications', 'control', 'embedded', 'power']"
UIUC_ENG_000625,UIUC,Physics,2,19,M,"['design', 'experiments', 'data analysis', 'team projects']"
UIUC_ENG_000626,UIUC,Computer Science,1,18,F,"['algorithms', 'data', 'AI', 'machine learning']"
UIUC_ENG_000627,UIUC,Bioengineering,2,19,F,"['biomaterials', 'modeling', 'imaging', 'biomechanics']"
UIUC_ENG_000628,UIUC,"Nuclear, Plasma, Radiological Engr",2,19,F,"['design', 'programming', 'experiments', 'data analysis']"
UIUC_ENG_000629,UIUC,Electrical Engineering,3,20,F,"['communications', 'circuits', 'control', 'embedded']"
UIUC_ENG_000630,UIUC,Computer Engineering,4,21,M,"['systems', 'IoT', 'architecture', 'computer vision']"
UIUC_ENG_000631,UIUC,Systems Engineering & Design,4,22,M,"['programming', 'data analysis', 'design', 'team projects']"
UIUC_ENG_000632,UIUC,Electrical Engineering,3,20,F,"['circuits', 'signals', 'power', 'communications']"
UIUC_ENG_000633,UIUC,Physics,3,21,M,"['programming', 'design', 'experiments', 'team projects']"
UIUC_ENG_000634,UIUC,Bioengineering,2,19,M,"['devices', 'biomechanics', 'data', 'modeling']"
UIUC_ENG_000635,UIUC,Mechanical Engineering,3,21,F,"['materials', 'robotics', 'controls', 'dynamics']"
UIUC_ENG_000636,UIUC,Computer Engineering,3,21,F,"['systems', 'computer vision', 'hardware', 'architecture']"
UIUC_ENG_000637,UIUC,Electrical Engineering,2,19,M,"['control', 'circuits', 'signals', 'power']"
UIUC_ENG_000638,UIUC,Systems Engineering & Design,2,19,M,"['modeling', 'team projects', 'data analysis', 'programming']"
UIUC_ENG_000639,UIUC,Computer Science,4,21,F,"['AI', 'algorithms', 'data', 'NLP']"
UIUC_ENG_000640,UIUC,Engineering Undeclared,3,20,M,"['team projects', 'design', 'programming', 'modeling']"
UIUC_ENG_000641,UIUC,Physics,3,20,F,"['modeling', 'design', 'programming', 'team projects']"
UIUC_ENG_000642,UIUC,Computer Engineering,1,18,M,"['hardware', 'systems', 'IoT', 'computer vision']"
UIUC_ENG_000643,UIUC,Computer Science,2,20,M,"['NLP', 'AI', 'algorithms', 'machine learning']"
UIUC_ENG_000644,UIUC,Bioengineering,3,20,F,"['biomaterials', 'imaging', 'modeling', 'biomechanics']"
UIUC_ENG_000645,UIUC,Computer Science,4,23,M,"['systems', 'machine learning', 'NLP', 'algorithms']"
UIUC_ENG_000646,UIUC,Materials Science & Engr,2,19,M,"['metals', 'manufacturing', 'nanomaterials', 'characterization']"
UIUC_ENG_000647,UIUC,Computer Engineering,2,19,M,"['IoT', 'computer vision', 'architecture', 'hardware']"
UIUC_ENG_000648,UIUC,Bioengineering,4,21,M,"['biomaterials', 'biomechanics', 'modeling', 'devices']"
UIUC_ENG_000649,UIUC,Bioengineering,3,20,M,"['biomaterials', 'biomechanics', 'modeling', 'devices']"
UIUC_ENG_000650,UIUC,Electrical Engineering,3,20,F,"['power', 'control', 'circuits', 'signals']"
UIUC_ENG_000651,UIUC,Aerospace Engineering,4,22,F,"['modeling', 'team projects', 'data analysis', 'experiments']"
UIUC_ENG_000652,UIUC,Computer Science,3,20,M,"['data', 'AI', 'systems', 'NLP']"
UIUC_ENG_000653,UIUC,Bioengineering,4,21,M,"['data', 'modeling', 'biomaterials', 'devices']"
UIUC_ENG_000654,UIUC,"Nuclear, Plasma, Radiological Engr",1,19,F,"['experiments', 'design', 'team projects', 'data analysis']"
UIUC_ENG_000655,UIUC,Materials Science & Engr,4,21,NB,"['metals', 'polymers', 'processing', 'nanomaterials']"
UIUC_ENG_000656,UIUC,Neural Engineering,2,20,M,"['design', 'experiments', 'team projects', 'data analysis']"
UIUC_ENG_000657,UIUC,Civil Engineering,4,21,F,"['risk', 'geotech', 'sustainability', 'transportation']"
UIUC_ENG_000658,UIUC,Bioengineering,4,21,F,"['biomaterials', 'biomechanics', 'imaging', 'modeling']"
UIUC_ENG_000659,UIUC,Industrial Engineering,4,21,M,"['quality', 'optimization', 'operations', 'supply chain']"
UIUC_ENG_000660,UIUC,Civil Engineering,4,22,F,"['geotech', 'water', 'sustainability', 'transportation']"
