Professor Name (Original),Author ID,Paper Type,Paper Title,Link
John A. Rogers,2113852298,10 Most Recent,Abstract 11979: Direct Assessment of Engineered Heart Tissue Field Potential and Contraction Dynamics Using Flexible Electronics Technology,https://www.semanticscholar.org/paper/c57c98cfc2233339951708948272268a2718f2e8
John A. Rogers,2113852298,10 Most Recent,Abstract 10305: A Bioresorbable Pacemaker With Transient Closed-Loop System,https://www.semanticscholar.org/paper/f8e80ca8ad5f6765fec996b6dc5b32a356f6b21d
John A. Rogers,2113852298,10 Most Recent,"Soft, Biocompatible Optoelectronic Neural Interfaces",https://www.semanticscholar.org/paper/36a095b8157eaf1514ff0829d69961b46d58a85b
John A. Rogers,2113852298,10 Most Recent,Three-Dimensional Electronic Microfliers With Designs Inspired by Wind-Dispersed Seeds,https://www.semanticscholar.org/paper/472bd3b33d3c668b417ffb259854b547e94b0101
John A. Rogers,2113852298,10 Most Recent,"Wireless, soft electronics for rapid, multisensor measurements of hydration levels in healthy and diseased skin",https://www.semanticscholar.org/paper/69fccffdcd3a457d28bc25c76a82b8e9c1610b06
John A. Rogers,2113852298,10 Most Recent,Artificial stretchable armor for skin-interfaced wearable devices and soft robotics,https://www.semanticscholar.org/paper/6dc93bd3d79cd6b1549c64adbf3b6cbfca936194
John Rudnicki,17695609,10 Most Cited,CONDITIONS FOR THE LOCALIZATION OF DEFORMATION IN PRESSURE-SENSITIVE DILATANT MATERIALS,https://www.semanticscholar.org/paper/11079e7aa1189639a7825ffa480b1f837a8b2006
John Rudnicki,17695609,10 Most Cited,An Introduction to the Theory of Seismology,https://www.semanticscholar.org/paper/e16c26a23819a2bb135c9958ff0b253e9d641343
John Rudnicki,17695609,10 Most Cited,"Variability in surface moisture content along a hillslope transect: Rattlesnake Hill, Texas",https://www.semanticscholar.org/paper/a256a142897bb81b11807880d35aaba84ecd4426
John Rudnicki,17695609,10 Most Cited,A note on some features of the theory of localization of deformation,https://www.semanticscholar.org/paper/dd64b5ab42a6528ef22cc6c5313d8bef8d21f832
John Rudnicki,17695609,10 Most Cited,Conditions for compaction bands in porous rock,https://www.semanticscholar.org/paper/df8e577af944c03d4ecb8467fc3dc589e49d0859
John Rudnicki,17695609,10 Most Cited,Fluid mass sources and point forces in linear elastic diffusive solids,https://www.semanticscholar.org/paper/355546cc646b0f4c7ee7c6edfa2a158c94e2ebf1
John Rudnicki,17695609,10 Most Cited,Fracture Mechanics Applied to the Earth's Crust,https://www.semanticscholar.org/paper/7abf1ca5cc7805180bde752e98b4957a216eea59
John Rudnicki,17695609,10 Most Cited,Anticrack inclusion model for compaction bands in sandstone,https://www.semanticscholar.org/paper/aab45043143ecebde833a9c80ebecb2001a7c25d
John Rudnicki,17695609,10 Most Cited,Compaction localization in the Earth and the laboratory: state of the research and research directions,https://www.semanticscholar.org/paper/d7b822162da8c5dec3b505c91fb27fb2a9455560
John Rudnicki,17695609,10 Most Cited,A microcrack-based continuous damage model for brittle geomaterials,https://www.semanticscholar.org/paper/21ee850aad0123431c198180e9a742839fb41100
John Rudnicki,17695609,10 Most Recent,Rock friction experiments and modeling under hydrothermal conditions,https://www.semanticscholar.org/paper/03bc33bcfc4858ccd6dfb003a99455307f5b0d2d
John Rudnicki,17695609,10 Most Recent,Envisioning faults beyond the framework of fracture mechanics,https://www.semanticscholar.org/paper/43085b72574b8974dd66d0354f1feb4c7c157d16
John Rudnicki,17695609,10 Most Recent,Microphysical Modeling of Fault Slip and Stability Transition in Hydrothermal Conditions,https://www.semanticscholar.org/paper/c72c1c52133d2ca01f613671622eff38ceb84e44
John Rudnicki,17695609,10 Most Recent,Rate and State Simulation of Two Experiments With Pore Fluid Injection Under Creep Conditions,https://www.semanticscholar.org/paper/cd9b84676f1d8bd6f58f59955179d3016b7e8c35
John Rudnicki,17695609,10 Most Recent,Microphysical Modelling of Frictional Slip in Hydrothermal Conditions,https://www.semanticscholar.org/paper/ecf5e108dac00eac211b8fb7cfb1336da2c613d3
John Rudnicki,17695609,10 Most Recent,Porosity Evolution in Rate and State Friction,https://www.semanticscholar.org/paper/82b947b9023dde181ffbe274ee7239c25d40b3bb
John Rudnicki,17695609,10 Most Recent,"A Spectral Boundary__ntegral Method for Faults and Fractures in a Poroelastic Solid: Simulations of a Rate__nd__tate Fault With Dilatancy, Compaction, and Fluid Injection",https://www.semanticscholar.org/paper/8e41ca49a1ecf1fabdda82e7db8e6ae64e880fb8
John Rudnicki,17695609,10 Most Recent,Dilatancy and Compaction of a Rate__nd__tate Fault in a Poroelastic Medium: Linearized Stability Analysis,https://www.semanticscholar.org/paper/09f59a691e57379a9c5d5f53e90bc1fadcf9a496
John Rudnicki,17695609,10 Most Recent,The Role of Stratigraphy and Loading History in Generating Complex Compaction Bands in Idealized Field__cale Settings,https://www.semanticscholar.org/paper/9f5d02fc413a6b3c94e2fa1f9f992ae59afd59cd
John Rudnicki,17695609,10 Most Recent,Effect of Pressure Rate on Rate and State Frictional Slip,https://www.semanticscholar.org/paper/1dd4779c2a0188017ecd2030179d4a99d54c70f2
Jose_Pons,145923053,10 Most Cited,Using transcriptional profiling to develop a diagnostic test of operational tolerance in liver transplant recipients.,https://www.semanticscholar.org/paper/e460c80fea2405abb3fad68efef4ec8f1bccff51
Jose_Pons,145923053,10 Most Cited,"Epidemiological pattern, incidence, and outcomes of COVID-19 in liver transplant patients",https://www.semanticscholar.org/paper/ce5fd807861bef0beb70ae9e86840c68c7f0340e
Jose_Pons,145923053,10 Most Cited,Risk factors of acute renal failure after liver transplantation.,https://www.semanticscholar.org/paper/c1027f29b892885fbc5e2b9806ac358af6d8a82f
Jose_Pons,145923053,10 Most Cited,Effect of sustained virological response to treatment on the incidence of abnormal glucose values in chronic hepatitis C.,https://www.semanticscholar.org/paper/9291a621f92cd2e757d6f45125a5bb6ab194e6b3
Jose_Pons,145923053,10 Most Cited,__ery Early_ Intrahepatic Cholangiocarcinoma in Cirrhotic Patients: Should Liver Transplantation Be Reconsidered in These Patients?,https://www.semanticscholar.org/paper/f5526f82cda1be24543984900c05b0cdcdf80092
Jose_Pons,145923053,10 Most Cited,FoxP3 in Peripheral Blood Is Associated With Operational Tolerance in Liver Transplant Patients During Immunosuppression Withdrawal,https://www.semanticscholar.org/paper/b31db828caf807240a4a175b3d5b348c64aa1453
Jose_Pons,145923053,10 Most Cited,Intrahepatic Cholangiocarcinoma or Mixed Hepatocellular-Cholangiocarcinoma in Patients Undergoing Liver Transplantation: A Spanish Matched Cohort Multicenter Study,https://www.semanticscholar.org/paper/a79ee1e41a307ed51594d727682b0f5c57289293
Jose_Pons,145923053,10 Most Cited,Extracellular ATP Activates the NLRP3 Inflammasome and Is an Early Danger Signal of Skin Allograft Rejection,https://www.semanticscholar.org/paper/d15274592bba1f19ad56c446368fd7e0216631ba
Jose_Pons,145923053,10 Most Cited,Endothelial cell chimerism does not influence allograft tolerance in liver transplant patients after withdrawal of immunosuppression1,https://www.semanticscholar.org/paper/414604f9bc2cb4cad1085b2b18b53c78c332ec71
Jose_Pons,145923053,10 Most Cited,"Prevention of hyperacute rejection in a model of orthotopic liver xenotransplantation from pig to baboon using polytransgenic pig livers (CD55, CD59, and H-transferase).",https://www.semanticscholar.org/paper/618d5d5e30c09d7ccd7bafee8cb2963bc88095f0
Jose_Pons,145923053,10 Most Recent,Is the Development of Ascites in Alcoholic Liver Patients Influenced by Specific KIR/HLA Gene Profiles?,https://www.semanticscholar.org/paper/719978fd65d7f1e216ca9b52f32789ad19c2d139
Jose_Pons,145923053,10 Most Recent,Selecting the Appropriate Downstaging and Bridging Therapies for Hepatocellular Carcinoma: What Is the Role of Transarterial Radioembolization? A Pooled Analysis,https://www.semanticscholar.org/paper/b680830541adde6aaed26d215c2c9c4de3735108
Jose_Pons,145923053,10 Most Recent,Postoperative negative-pressure incision therapy after liver transplant (PONILITRANS study): A randomized controlled trial.,https://www.semanticscholar.org/paper/3c62746cef9aa70b6cff8e3b9d8469fe72b8ceb6
Jose_Pons,145923053,10 Most Recent,Danger signals released during cold ischemia storage activate NLRP3 inflammasome in myeloid cells and influence early allograft function in liver transplantation,https://www.semanticscholar.org/paper/b8db7219bcb17c020a5142e0ebd1d7d570e5a986
Jose_Pons,145923053,10 Most Recent,"Everolimus plus minimized tacrolimus on kidney function in liver transplantation: REDUCE, a prospective, randomized controlled study.",https://www.semanticscholar.org/paper/d71adf481971d72e11033ba2a36cace693bbe80b
Jose_Pons,145923053,10 Most Recent,Emerging Role of NLRP3 Inflammasome and Pyroptosis in Liver Transplantation,https://www.semanticscholar.org/paper/fc1ca7c5d1ed0637f9d12cd5a0f38448aa569a54
Jose_Pons,145923053,10 Most Recent,Changes in humoral immune response after SARS-CoV-2 infection in liver transplant recipients compared to immunocompetent patients,https://www.semanticscholar.org/paper/55a9d38b4fba7c6dd2120018a0fa3b1d1ffb0d69
Jose_Pons,145923053,10 Most Recent,Proteomics in Liver Transplantation: A Systematic Review,https://www.semanticscholar.org/paper/59f9548f20f006dfa100d5d094e65db8cf848fe8
Jose_Pons,145923053,10 Most Recent,Biomarkers of Early Liver Graft Damage in Circulatory Death and Brain Death Donors: A Propensity Score Matching Analysis.,https://www.semanticscholar.org/paper/5a3bd0231d01e462c18b47d2779789d6b64ca996
Jose_Pons,145923053,10 Most Recent,A high concentration of TGF-β correlates with opportunistic infection in liver and kidney transplantation.,https://www.semanticscholar.org/paper/689088a2cc1ef5b2201cd8334c63577336c39bda
Kevin Lynch,2112385401,10 Most Cited,The Image of the City,https://www.semanticscholar.org/paper/ad07d5a7de294a6a9a162b1cca7c4a8a5f9bc378
Kevin Lynch,2112385401,10 Most Cited,A Theory of Good City Form,https://www.semanticscholar.org/paper/0443a23046eb7f2adc6e39d99976dfff8465f563
Kevin Lynch,2112385401,10 Most Cited,What time is this place,https://www.semanticscholar.org/paper/1e1d3c288f1256bd0c22dd52209d5f3a5587a46e
Kevin Lynch,2112385401,10 Most Cited,Good city form,https://www.semanticscholar.org/paper/9750a1885519c5805800e53563e5a673d532f8f9
Kevin Lynch,2112385401,10 Most Cited,Managing the sense of a region,https://www.semanticscholar.org/paper/d9fbc420c362bce671cd71616bf2dc1935ac923b
Kevin Lynch,2112385401,10 Most Cited,Reconsidering The Image of the City,https://www.semanticscholar.org/paper/44a80ae0693bf881c9bd8265adca126ba1ad2d87
Kevin Lynch,2112385401,10 Most Cited,A Theory of Urban Form,https://www.semanticscholar.org/paper/a06d8411db7d1538ddeee4daf2ca62b969f870af
Kevin Lynch,2112385401,10 Most Cited,CITY SENSE AND CITY DESIGN: WRITINGS AND PROJECTS OF KEVIN LYNCH,https://www.semanticscholar.org/paper/d44b94cc23977a1bad065feff31057bfa932c836
Kevin Lynch,2112385401,10 Most Cited,"Growing up in cities : studies of the spatial environment of adolescence in Cracow, Melbourne, Mexico City, Salta, Toluca, and Warszawa",https://www.semanticscholar.org/paper/428f4e52467e8e6fea7eef2fdc9dcab26e9a8414
Kevin Lynch,2112385401,10 Most Cited,The Form of Cities,https://www.semanticscholar.org/paper/351bdfeacdcb584cd890f45ef1140b949272093d
Kevin Lynch,2112385401,10 Most Recent,__he City Image and its Elements_,https://www.semanticscholar.org/paper/253e4743df4a50568be238d55b201b5844358243
Kevin Lynch,2112385401,10 Most Recent,The Chairs of Venice Applying Storytelling as Teaching Method to Understand Material Cultural Heritage,https://www.semanticscholar.org/paper/40cd6267b25a2bfe6fa5f99e0f8675b24dfa21e6
Kevin Lynch,2112385401,10 Most Recent,Solid risk management system should include insurance planning to protect assets,https://www.semanticscholar.org/paper/2b101d726237a4c5e505614092fcb4f0f9cbe88f
Kevin Lynch,2112385401,10 Most Recent,The City Image and its Elements,https://www.semanticscholar.org/paper/84b0c8fc5d04ed10a335be40bd40472740d14d40
Kevin Lynch,2112385401,10 Most Recent,Five Trends Changing Our World: Are We Ready For Them,https://www.semanticscholar.org/paper/1598ed98bdd7406e7308b691c4f46df92d382e4c
Kevin Lynch,2112385401,10 Most Recent,The City Image and Its Elements (1960),https://www.semanticscholar.org/paper/ec86aee84d1d9c97e2c9bc45040eb92af622b440
Kevin Lynch,2112385401,10 Most Recent,The Changing Sense of __amily_,https://www.semanticscholar.org/paper/851c6c99b1111ba5c62b542c94e3b99d2ec2f78a
Kevin Lynch,2112385401,10 Most Recent,Your Last Will and Testament,https://www.semanticscholar.org/paper/9465d8d53855a6390795afac19ce4a6116fe8105
Kevin Lynch,2112385401,10 Most Recent,"Living Too Long Where will you live, and how will you finance it?",https://www.semanticscholar.org/paper/09d2c63b64cb48c42b6ed7a5a11118dd4721b18c
Kevin Lynch,2112385401,10 Most Recent,_ s theoretical principles of urban design in the book _ The image of the city _,https://www.semanticscholar.org/paper/77926b0d41519adf0b05f1b880b2d1aa7617ef84
Kornel Ehmann,153341215,10 Most Cited,Geometry-Agnostic Data-Driven Thermal Modeling of Additive Manufacturing Processes using Graph Neural Networks,https://www.semanticscholar.org/paper/a71928bff196602ea1f8e520f4c31ac5cf72d410
Kornel Ehmann,153341215,10 Most Cited,A deep learning framework for layer-wise porosity prediction in metal powder bed fusion using thermal signatures,https://www.semanticscholar.org/paper/7d958ad808ffb28daa8e5c494fa9cc60e926325d
Kornel Ehmann,153341215,10 Most Cited,Volumetric error compensation for multi-axis machines,https://www.semanticscholar.org/paper/b7a8657e19759a3c3312a9a2e495dd17da1493ee
Kornel Ehmann,153341215,10 Most Cited,Hybrid full-field thermal characterization of additive manufacturing processes using physics-informed neural networks with data,https://www.semanticscholar.org/paper/6815423af4a5128c89e01ebad12e9bd53e940fed
Kornel Ehmann,153341215,10 Most Cited,Robot forming: Automated English wheel as an avenue for flexibility and repeatability,https://www.semanticscholar.org/paper/2d91c59189e277ddbef61ec01cb0e521345089d3
Kornel Ehmann,153341215,10 Most Cited,"In Situ, Parallel Monitoring of Relative Temperature, Material Emission, and Laser Reflection in Powder-Blown Directed Energy Deposition",https://www.semanticscholar.org/paper/963c090cad23ce93e6a31eb7f075bdeb5e54bd1e
Kornel Ehmann,153341215,10 Most Cited,On the feasibility of an integrated English wheel system,https://www.semanticscholar.org/paper/3566a3dcd0edda855775aec761fe71fef425db93
Kornel Ehmann,153341215,10 Most Cited,Initial framework design of a digital twin mixed-reality-application on human-robot bi-directional collaboration for forming double curvature plate,https://www.semanticscholar.org/paper/4428a80e994036866b6b7d7914531fb6ffd23af1
Kornel Ehmann,153341215,10 Most Cited,Effect of Closed-Loop Coaxial Melt Pool Temperature Control on Thermal History and Microstructure of Nickel Alloy 718 in Directed Energy Deposition,https://www.semanticscholar.org/paper/eaf096aa900e93aeb0e78fd1f038cd2055fd78d6
Kornel Ehmann,153341215,10 Most Cited,Multiphysics Analysis and Verification of Jet Flight in Electrohydrodynamic Printing for Near-Field Electrospinning Applications,https://www.semanticscholar.org/paper/c8f339291e8514ded03e1ff3f50807de7fc6052c
Kornel Ehmann,153341215,10 Most Recent,Mold liners produced by incremental sheet forming,https://www.semanticscholar.org/paper/252977ed7f20894c40a3b5aa6f07b7413c0eb7ad
Kornel Ehmann,153341215,10 Most Recent,Effect of Closed-Loop Coaxial Melt Pool Temperature Control on Thermal History and Microstructure of Nickel Alloy 718 in Directed Energy Deposition,https://www.semanticscholar.org/paper/eaf096aa900e93aeb0e78fd1f038cd2055fd78d6
Kornel Ehmann,153341215,10 Most Recent,Hierarchical Surface Textures for Improved Coating Durability Using Double-Sided Incremental Forming,https://www.semanticscholar.org/paper/fd02d15982641594d20a60a34b4cda5b18155adf
